"Conso" "Temp" "cosinus" "sinus" "day_length" "teff" "seuil" "T00" "t1" "t2" "t3" "t4" "t5" "t6" "t7" "Date" "month" "year" "day" "weekend" "wday" "quarter" "season" "holidays" "jc" "lagholidays" "leadholidays"
3,26435508673869 -1,06647952990395 1,00768201294292 0,881730227234024 -0,693958311621379 -1,11179753911978 0,329679745335813 -0,842041184150731 -1,0677065942668 -0,946669661505482 -1,22832010389798 -1,30766043547852 -1,25392889054789 -1,2768130837521 -1,14372239475542 2015-02-10 "February" "2015" "Tuesday" "0" "3" "1" "peak_season" "0" "0" "0" "0"
3,38107908025782 -1,35405468096499 0,991815956480385 0,900271773267224 -0,678664114170737 -1,28511581927111 0,329679745335813 -0,842041184150731 -1,19647053321354 -0,92294894313781 -1,04878861485037 -1,14644550104424 -1,06340847543505 -1,07276510452015 -0,94466407798493 2015-02-11 "February" "2015" "Wednesday" "0" "4" "1" "peak_season" "0" "0" "0" "0"
3,31692053694187 -1,58189384858326 0,975637316261819 0,918533797824708 -0,663205005233822 -1,44315755559683 0,329679745335813 -0,842041184150731 -1,27479874533247 -1,16474723359538 -1,04113268781209 -1,4501561002747 -1,35071938256305 -1,20177855480376 -0,920975756219535 2015-02-12 "February" "2015" "Thursday" "0" "5" "1" "peak_season" "0" "0" "0" "0"
2,85198548647564 -1,11051567154446 0,959150886367483 0,936510889474473 -0,647585872021027 -1,26890066605243 0,329679745335813 -0,842041184150731 -1,28473305516219 -1,40654552405294 -1,17358022557429 -1,50822403874392 -1,57834919580028 -1,28025854681605 -1,1624438103442 2015-02-13 "February" "2015" "Friday" "0" "6" "1" "peak_season" "0" "0" "0" "0"
2,47566218613435 -0,724912239961947 0,942361552082363 0,954197721216287 -0,631811519396106 -0,985525606325175 0,329679745335813 -0,842041184150731 -0,992435092864697 -1,1785205539379 -0,718435363148703 -1,44901002254175 -1,10740415362376 -1,29021210677858 -1,40391186446887 2015-02-14 "February" "2015" "Saturday" "1" "7" "1" "peak_season" "0" "1" "0" "0"
2,48408854891069 -1,03776030709493 0,925274288448549 0,971589052060189 -0,615886665637806 -0,994934875796518 0,329679745335813 -0,842041184150731 -0,93588594460322 -0,802049797909026 -0,627329831393202 -1,28397482899765 -0,722155041136541 -0,99734774634249 -1,17619831975637 2015-02-15 "February" "2015" "Sunday" "1" "1" "1" "peak_season" "0" "1" "0" "0"
3,20484558937156 -1,40536635905045 0,90789415879103 0,988679728579516 -0,59981594546729 -1,20218987252223 0,329679745335813 -0,842041184150731 -1,06999912730442 -1,26460380607864 -0,760925758211142 -1,38291953994192 -1,03471564183371 -0,940689020401913 -0,8002417291572 2015-02-16 "February" "2015" "Monday" "0" "2" "1" "peak_season" "0" "0" "0" "0"
3,23527625689503 -1,29470162049301 0,890226313217317 1,00546468643797 -0,583603909139886 -1,27731338727927 0,329679745335813 -0,842041184150731 -0,964542607573563 -1,48421174709548 -0,789252688252768 -1,52083089380631 -1,40198391193076 -1,07506207989612 -1,2621640035824 2015-02-17 "February" "2015" "Tuesday" "0" "3" "1" "peak_season" "0" "0" "0" "0"
3,43874415676888 -1,64124690905524 0,872275987091358 1,02193895189028 -0,567255022747858 -1,53427605593713 0,329679745335813 -0,842041184150731 -1,20793319840167 -1,2098931169403 -0,725325697483152 -1,50593188327803 -1,29142085978696 -0,96940121260153 -1,48147201476525 2015-02-18 "February" "2015" "Wednesday" "0" "4" "1" "peak_season" "0" "0" "0" "0"
3,33787681279455 -1,19552457105917 0,854048499482183 1,03809764325606 -0,550773669431398 -1,32009157258105 0,329679745335813 -0,842041184150731 -1,15253031665901 -1,44480474722661 -1,01548533223386 -1,45321230756255 -1,63764771857637 -1,21326343168361 -1,20752803563963 2015-02-19 "February" "2015" "Thursday" "0" "5" "1" "peak_season" "0" "0" "0" "0"
